t	x	y	z	adx	ady	adz
1352672406396	-8.662541	-6.8782754	-14.355846	-0.62926006	-0.5469932	-0.7986973
1352672406415	-8.362893	-8.090487	-16.793888	-0.6003849	-0.5938472	-0.83901334
1352672406435	-8.22669	-9.00305	-18.060581	-0.556255	-0.6085571	-0.86461973
1352672406455	-8.117727	-9.629586	-18.278507	-0.5143043	-0.60692275	-0.8390135
1352672406476	-7.8998017	-9.547864	-17.270601	-0.4690847	-0.56333756	-0.7453054
1352672406498	-7.763598	-8.853226	-16.08563	-0.41841707	-0.5061321	-0.69790655
1352672406516	-7.9679036	-7.9270425	-14.87342	-0.3819146	-0.44620255	-0.5442691
1352672406537	-8.240311	-6.9872384	-13.892755	-0.36012208	-0.3781008	-0.4647263
1352672406559	-8.240311	-6.1563973	-13.470524	-0.33778465	-0.30945426	-0.41732746
1352672406577	-8.322033	-5.5026207	-13.1708765	-0.30945432	-0.2418974	-0.36284608
1352672406598	-8.553578	-4.7262607	-12.503479	-0.2903858	-0.1879608	-0.27186212
1352672406618	-8.526338	-4.1269655	-11.645397	-0.26750362	-0.15581676	-0.1923193
1352672406638	-8.185829	-3.336985	-11.318509	-0.2386285	-0.12040384	-0.16344418
1352672406658	-7.804459	-2.669588	-11.086963	-0.18196782	-0.04249546	-0.14056198
1352672406680	-7.6546354	-1.7842655	-10.773695	-0.15309271	0.0038136863	-0.074639514
1352672406699	-7.3958488	-0.95342433	-10.2152605	-0.12040386	0.022337385	-0.0059929276
1352672406721	-6.742072	-0.35412905	-9.248216	-0.06864654	0.016344404	0.028875161
1352672406740	-5.7750273	0.14982383	-7.940663	-0.0043585016	0.023426995	0.041950665
1352672406775	-4.69902	0.8036005	-6.7965536	0.0626536	0.062653586	0.04794361
1352672406781	-3.8136973	1.334794	-6.1291566	0.11604536	0.11495574	0.077363566
1352672406804	-3.0237172	1.8115063	-5.570722	0.16671306	0.16180973	0.15036863
1352672406823	-2.152015	1.9885708	-4.767122	0.22391853	0.18196782	0.22882184
1352672406842	-0.8580819	1.9885708	-3.9635212	0.30346134	0.19068485	0.26750362
1352672406862	0.27240697	2.070293	-3.5004294	0.37592164	0.23100111	0.27567586
1352672406882	0.9670447	2.1111538	-3.0237172	0.39771417	0.29583398	0.34650165
1352672406903	1.8251266	2.465283	-2.2201166	0.41950667	0.37374234	0.4854292
1352672406924	2.6151068	2.8602731	-0.92618364	0.43911994	0.4380304	0.63470817
1352672406944	3.336985	3.13268	0.58567494	0.462547	0.4854292	0.7458502
1352672406965	4.276789	3.4187074	1.7978859	0.49578065	0.52193177	0.8030558
1352672406985	5.2165933	3.9635212	2.7240696	0.52465576	0.54045546	0.7997868
1352672407006	5.992953	4.535576	3.8273177	0.550262	0.5355521	0.79651797
1352672407025	6.67397	5.053149	5.5162406	0.5856749	0.51920766	0.8155864
1352672407046	7.504812	5.339176	7.804459	0.62980485	0.49305657	0.8678886
1352672407067	8.444615	5.243834	10.119919	0.667397	0.4560092	0.9436177
1352672407087	8.812365	5.175732	11.468333	0.6853758	0.4271341	0.9855684
1352672407107	8.3765135	5.1893525	10.978001	0.67720354	0.39662454	0.9392592
1352672407131	7.572913	5.1484914	9.343558	0.6439699	0.37101823	0.83955824
1352672407148	6.851035	5.0803895	7.3141265	0.60147446	0.33669496	0.7453054
1352672407168	6.1563973	4.8488436	5.6660647	0.5584341	0.30073723	0.67012113
1352672407188	5.5843425	4.3312707	4.576437	0.5295591	0.24462146	0.6140053
1352672407209	4.930566	3.636633	3.568531	0.49305657	0.18360229	0.5513516
1352672407228	3.881799	3.1599207	1.7434045	0.42495483	0.14056201	0.43966475
1352672407249	2.383561	2.8602731	-0.38136974	0.32634354	0.10841796	0.3023717
1352672407269	0.8580819	2.5606253	-1.96133	0.22228405	0.070281	0.19340883
1352672407289	0.027240695	1.9340894	-3.0100968	0.1536375	0.023971815	0.124762304
1352672407309	-0.35412905	1.2803127	-3.8681788	0.10678353	-0.021247745	0.06810168
1352672407330	-0.6810174	0.7763598	-5.053149	0.058839917	-0.048488434	-0.01144115
1352672407365	-1.2803127	0.2860273	-6.238119	-0.016889207	-0.068101734	-0.090983965
1352672407372	-2.192876	-0.3405087	-7.286886	-0.09861131	-0.09643207	-0.15145828
1352672407390	-2.9556155	-0.24516626	-8.322033	-0.15690641	-0.0942528	-0.21193266
1352672407410	-3.3914666	-0.12258313	-8.825985	-0.20866372	-0.103514634	-0.26423466
1352672407431	-3.6230125	-0.20430522	-8.825985	-0.24952474	-0.12258313	-0.31599206
1352672407455	-3.8954194	-0.40861043	-9.084772	-0.28929618	-0.1416516	-0.38681784
1352672407472	-4.739881	-0.44947147	-9.370799	-0.3606668	-0.15472716	-0.4467474
1352672407492	-5.638824	-0.19068487	-9.765789	-0.43421665	-0.16616826	-0.49959433
1352672407512	-6.347082	0.027240695	-9.670447	-0.49360138	-0.18033342	-0.53991055
1352672407532	-6.6331096	-0.21792556	-9.534244	-0.5322832	-0.21084301	-0.60201937
1352672407552	-7.000859	-0.8308412	-9.929234	-0.58022684	-0.2468007	-0.70934767
1352672407573	-7.3549876	-2.6423476	-12.612442	-0.6319841	-0.31544727	-0.9092944
1352672407594	-7.641015	-3.1190596	-14.069819	-0.65813524	-0.3317917	-1.021526
1352672407614	-7.9679036	-3.4731886	-15.5135765	-0.6537767	-0.34650165	-1.059663
1352672407634	-7.8998017	-4.3176503	-16.943712	-0.61890864	-0.37864566	-1.0514907
1352672407655	-7.4639506	-4.9169455	-18.128683	-0.5725995	-0.3998934	-1.0177125
1352672407675	-7.43671	-5.2574544	-18.537292	-0.5437243	-0.40425193	-0.9681343
1352672407695	-7.246025	-5.298315	-18.251266	-0.5132148	-0.38518348	-0.91310805
1352672407715	-7.096201	-5.1484914	-17.774553	-0.4810707	-0.35140496	-0.85372335
1352672407735	-6.891896	-4.862464	-17.120777	-0.43094787	-0.32089537	-0.75456727
1352672407755	-6.7965536	-4.508335	-16.180973	-0.36720458	-0.2947443	-0.6319842
1352672407776	-6.701211	-4.0861044	-15.649779	-0.3023717	-0.26586917	-0.547538
1352672407797	-6.7965536	-3.4731886	-14.832559	-0.27295175	-0.21629113	-0.47289848
1352672407816	-6.864655	-2.8057916	-13.906375	-0.26042104	-0.16344416	-0.40152782
1352672407837	-6.905516	-2.1111538	-13.075534	-0.24897996	-0.11550056	-0.32089537
1352672407859	-6.864655	-1.5390993	-12.462618	-0.2233737	-0.07300507	-0.24897996
1352672407877	-6.9463773	-0.7627395	-12.067628	-0.19014005	-0.01688924	-0.19122967
1352672407898	-6.9599977	-0.20430522	-11.550055	-0.16017528	0.0016344428	-0.12912087
1352672407918	-6.5650077	0.313268	-10.623871	-0.12694164	0.017434036	-0.07191543
1352672407939	-5.87037	0.8036005	-9.384419	-0.089894295	0.040316228	-0.022337379
1352672407958	-5.09401	1.3620348	-8.049625	-0.04794361	0.07082581	0.041405868
1352672407992	-4.30403	1.7978859	-6.8237944	0.017434044	0.089894295	0.101880185
1352672408000	-3.3778462	2.152015	-6.1291566	0.09043911	0.09370799	0.1454653
1352672408020	-2.233737	2.233737	-5.5162406	0.16453381	0.088259846	0.16616827
1352672408040	-1.1304889	2.2064962	-5.053149	0.22010483	0.09697687	0.17924377
1352672408061	-0.20430522	2.4108016	-4.4810944	0.27186215	0.1296657	0.21792556
1352672408081	0.5720546	2.6423476	-3.7319753	0.3170817	0.21138784	0.35521865
1352672408103	1.4028958	2.6014864	-3.0645783	0.36175644	0.22882189	0.44020966
1352672408121	2.2745981	2.4516625	-2.669588	0.40970004	0.23699409	0.51375955
1352672408142	2.7513103	2.4380422	-2.4516625	0.42604446	0.27022773	0.579682
1352672408162	3.0645783	2.6832085	-2.1111538	0.42114112	0.30400622	0.64070123
1352672408182	3.5549107	2.9964764	-1.4437568	0.4396648	0.33015728	0.68374145
1352672408202	4.440233	3.2007818	-0.23154591	0.46745032	0.33996394	0.7207889
1352672408223	5.039529	3.6502533	1.4709976	0.4854292	0.35194984	0.76982206
1352672408246	5.066769	4.4129925	3.214402	0.47834665	0.37101832	0.8134072
1352672408263	5.1212506	5.284695	4.739881	0.4767122	0.39172128	0.8368342
1352672408283	5.706926	5.87037	5.679685	0.4963255	0.39825904	0.85317856
1352672408303	6.4832854	6.197258	6.701211	0.53119355	0.3868179	0.8613508
1352672408325	7.4503303	6.469665	8.063246	0.5725995	0.3710183	0.8787848
1352672408344	8.19945	6.4560447	9.534244	0.6041987	0.342688	0.90439105
1352672408364	8.322033	6.4151835	10.637491	0.6074676	0.31817132	0.9240044
1352672408384	7.668256	6.428804	10.991621	0.58458537	0.28766173	0.92237
1352672408404	6.769313	6.183638	10.024576	0.54917246	0.25551772	0.86298525
1352672408425	5.9793324	5.829509	7.995144	0.5017736	0.22064964	0.7447607
1352672408445	5.298315	5.407278	5.7477865	0.44674742	0.18414709	0.60528827
1352672408465	4.7535014	4.7535014	3.8681788	0.3939005	0.13565867	0.47671226
1352672408486	4.113345	4.1814466	2.1792557	0.3366951	0.09534243	0.360122
1352672408505	2.8602731	3.8954194	-0.2860273	0.24952485	0.06973618	0.23372519
1352672408526	1.5799603	3.6502533	-2.8330324	0.15254782	0.056660652	0.10732838
1352672408545	1.0079057	3.3506055	-4.4129925	0.0855358	0.04576437	0.02560626
1352672408565	1.1577295	2.9419951	-4.930566	0.054481406	0.02124775	-0.01797883
1352672408588	1.2803127	2.4108016	-4.8897047	0.028330311	-0.009261837	-0.046309214
1352672408622	1.2666923	1.8251266	-5.09401	-0.005448146	-0.031054392	-0.08117728
1352672408627	0.89894295	1.4165162	-5.8976107	-0.055026207	-0.041405853	-0.12912087
1352672408647	0.23154591	1.1304889	-6.8237944	-0.100790575	-0.052302133	-0.17488526
1352672408667	-0.47671217	1.1713499	-7.6273947	-0.14165163	-0.060474344	-0.22064964
1352672408687	-1.2258313	1.2666923	-7.668256	-0.19122969	-0.06919137	-0.24897996
1352672408708	-1.7297841	1.2394516	-7.43671	-0.2468007	-0.078453206	-0.28820655
1352672408730	-2.315459	1.1577295	-7.4230895	-0.29419953	-0.09970095	-0.35576347
1352672408748	-3.255263	1.0215261	-7.709117	-0.33288133	-0.13565865	-0.43694076
1352672408768	-4.195067	0.92618364	-8.158588	-0.37265274	-0.17434046	-0.51593876
1352672408789	-5.134871	0.667397	-8.185829	-0.43367192	-0.20811893	-0.55462056
1352672408809	-5.5434813	0.095342435	-8.444615	-0.4810707	-0.24407664	-0.60583305
1352672408829	-6.1291566	-0.47671217	-9.357179	-0.5431795	-0.2778551	-0.69681686
1352672408849	-7.4230895	-1.1168685	-10.514909	-0.6249016	-0.30291656	-0.80196595
1352672408870	-8.158588	-1.7706453	-12.353656	-0.65922487	-0.32743317	-0.9196458
1352672408890	-8.60806	-2.315459	-14.246883	-0.6510527	-0.34977055	-1.0095401
1352672408910	-8.62168	-3.1599207	-15.418234	-0.61563975	-0.37374234	-1.0177124
1352672408930	-8.390134	-4.276789	-16.289936	-0.57477874	-0.40425193	-0.9714032
1352672408951	-8.090487	-5.284695	-17.297842	-0.5355521	-0.4276789	-0.92182505
1352672408970	-7.9679036	-5.9248514	-18.319368	-0.5088562	-0.4271341	-0.8875019
1352672408991	-7.995144	-6.0882955	-18.83694	-0.4843396	-0.41078964	-0.8406479
1352672409011	-7.954283	-5.938472	-18.605394	-0.43258226	-0.39335564	-0.73277473
1352672409031	-8.063246	-5.570722	-16.780268	-0.38572824	-0.36883897	-0.5578894
1352672409051	-7.804459	-5.366417	-14.968762	-0.3524946	-0.3486808	-0.4222308
1352672409072	-7.273266	-5.1212506	-13.879134	-0.33723983	-0.32252976	-0.35794273
1352672409092	-7.0553403	-4.9169455	-13.633968	-0.33342606	-0.2931099	-0.34977055
1352672409113	-7.1506824	-4.426613	-13.892755	-0.33669496	-0.2500696	-0.3519498
1352672409135	-7.477571	-3.8681788	-13.960856	-0.33506057	-0.21138781	-0.32252982
1352672409154	-7.668256	-3.3097446	-13.33432	-0.31599206	-0.17760932	-0.26042104
1352672409174	-7.4639506	-2.6014864	-12.203832	-0.27948955	-0.15091345	-0.18305749
1352672409194	-7.177923	-1.6480621	-10.746454	-0.23808366	-0.11659017	-0.12312794
1352672409216	-6.347082	-0.89894295	-8.499097	-0.18469192	-0.08553577	-0.04249546
1352672409235	-6.2517395	-0.89894295	-8.499097	-0.15745123	-0.08226688	-0.043040276
1352672409255	-5.7341666	0.5720546	-8.471856	-0.09915615	-0.017978873	-0.030509567
1352672409276	-4.3312707	1.3756552	-6.510526	-0.0054481504	0.017978854	0.06592249
1352672409311	-3.091819	1.5799603	-4.9169455	0.08172208	0.03650253	0.13075535
1352672409317	-1.8115063	1.7706453	-3.7728362	0.149279	0.067012124	0.18687117
1352672409338	-0.87170225	1.6616824	-3.759216	0.21029818	0.08553577	0.2239185
1352672409361	-0.14982383	1.7025435	-4.1814466	0.29093063	0.11277647	0.25333846
1352672409381	0.43585113	1.9885708	-3.8273177	0.34377757	0.15036863	0.34105355
1352672409403	1.0487667	2.465283	-2.4789033	0.3862731	0.19122969	0.4707192
1352672409421	2.3563201	2.6423476	-0.08172209	0.43912002	0.23209073	0.6134605
1352672409442	3.6093922	3.1190596	3.091819	0.47998103	0.29583395	0.7752702
1352672409463	4.385752	3.9635212	5.47538	0.49904954	0.36992863	0.9109288
1352672409483	5.2574544	4.8760843	6.4560447	0.5290143	0.43203744	0.99101645
1352672409503	6.074675	5.843129	7.6273947	0.5627927	0.47725695	1.0585732
1352672409523	6.701211	6.3879433	9.343558	0.5862197	0.4930566	1.1179581
1352672409544	7.1098213	6.8782754	11.509193	0.6069226	0.4979599	1.1315783
1352672409563	7.1506824	7.164303	12.353656	0.5982056	0.5012288	1.0928967
1352672409584	7.0553403	7.2596455	11.386611	0.5731442	0.49523583	1.0106299
1352672409604	6.5513873	7.164303	9.820271	0.5442691	0.48324996	0.93816954
1352672409624	5.8976107	6.932757	8.294792	0.5219317	0.45437476	0.88750184
1352672409644	5.2165933	6.6331096	7.0280995	0.50776654	0.42005154	0.83955824
1352672409664	4.385752	5.965712	5.9248514	0.48216033	0.3710183	0.77036685
1352672409685	3.3642259	4.903325	4.671779	0.43312705	0.3001925	0.6750245
1352672409705	2.6968288	3.6638734	2.506144	0.3949901	0.21247746	0.5301039
1352672409725	1.7706453	2.8738933	-0.3949901	0.3247091	0.15091346	0.3241642
1352672409745	0.58567494	2.1792557	-2.9964764	0.27349657	0.12312796	0.22010475
1352672409870	-0.14982383	1.7570249	-4.7943625	0.12791283	0.007698458	0.0053297644
1352672409888	-0.6401563	1.1985906	-5.802268	-0.023349177	-0.023997745	-0.077181965
1352672409888	-0.81722087	0.42223078	-6.4424243	-0.059670098	-0.07458762	-0.124528825
1352672409888	-0.89894295	-0.19068487	-7.327747	-0.06067246	-0.09905707	-0.15911037
1352672409888	-1.5118586	-0.50395286	-8.403754	-0.08468303	-0.10837059	-0.19897544
1352672409889	-2.0294318	-0.51757324	-9.602345	-0.10272012	-0.10442266	-0.2406261
1352672409889	-2.315459	-0.20430522	-10.228881	-0.11005241	-0.08771504	-0.25606248
1352672409907	-2.465283	-0.24516626	-9.561484	-0.14056198	-0.108417965	-0.2833032
1352672409928	-3.0237172	-0.2860273	-9.030291	-0.21520153	-0.11713501	-0.3579427
1352672409948	-3.6093922	-0.44947147	-9.2073555	-0.28875142	-0.14274125	-0.49196696
1352672409968	-4.0861044	-0.4903325	-9.970095	-0.3388743	-0.17815414	-0.61781895
1352672409988	-4.576437	-0.47671217	-10.855417	-0.39335573	-0.21411186	-0.6924585
1352672410009	-5.066769	-0.13620348	-10.909899	-0.44565782	-0.23917332	-0.7414917
1352672410031	-5.47538	0.08172209	-9.752169	-0.48706368	-0.25224885	-0.76382905
1352672410051	-5.87037	-0.23154591	-8.117727	-0.5192077	-0.28439286	-0.7850769
1352672410071	-6.605869	-0.7763598	-7.572913	-0.55026215	-0.31762654	-0.7970627
1352672410091	-6.9599977	-1.7025435	-9.41166	-0.5606136	-0.35848758	-0.83193076
1352672410112	-7.43671	-2.1383946	-12.026767	-0.559524	-0.37210792	-0.8738814
1352672410132	-7.9679036	-2.4789033	-13.443283	-0.5546206	-0.3764664	-0.869523
1352672410154	-8.253931	-3.0645783	-13.497765	-0.53882104	-0.38790753	-0.82103467
1352672410173	-8.281172	-3.8954194	-13.633968	-0.50667703	-0.39444527	-0.78235275
1352672410193	-8.049625	-4.7943625	-14.628253	-0.4565541	-0.38790753	-0.7720013
1352672410213	-8.036005	-5.2574544	-16.317177	-0.42931336	-0.35685313	-0.7529329
1352672410234	-8.403754	-5.5162406	-17.66559	-0.40697598	-0.33560535	-0.690824
1352672410254	-8.717023	-5.5162406	-17.801794	-0.3721079	-0.30781987	-0.59221274
1352672410275	-8.662541	-5.339176	-16.753027	-0.3557006	-0.28917047	-0.5290981
1352672410296	-8.3765135	-5.053149	-15.309271	-0.33193287	-0.26786685	-0.45602944
1352672410315	-7.9679036	-4.535576	-14.08344	-0.2895585	-0.2330593	-0.3440399
1352672410335	-7.749978	-3.9499009	-13.633968	-0.27143407	-0.2038188	-0.3157002
1352672410355	-7.84532	-3.214402	-13.198117	-0.26536193	-0.17142853	-0.28978464
1352672410376	-8.049625	-2.465283	-12.92571	-0.25549892	-0.12634048	-0.24563593
1352672410399	-7.6546354	-1.5390993	-11.155065	-0.21356706	-0.053391766	-0.03704735
1352672410417	-7.681876	-0.9125633	-11.155065	-0.20866373	-0.026695881	-0.06374321
1352672410437	-6.9599977	-0.3677494	-10.174399	-0.15745121	-0.0032688784	-0.04576435
1352672410459	-6.2108784	0.040861044	-9.384419	-0.10405945	0.019613301	-0.007082558
1352672410477	-5.448139	0.42223078	-9.030291	-0.05448139	0.036502533	0.03759216
1352672410512	-4.3176503	0.8308412	-8.417375	0.010351467	0.052302133	0.09752171
1352672410519	-3.6774938	1.5527196	-7.286886	0.055571012	0.06755692	0.1449205
1352672410541	-2.465283	1.7842655	-6.0882955	0.12040388	0.06810174	0.14655493
1352672410559	-1.4437568	2.0294318	-4.9986677	0.17706451	0.09043911	0.124762386
1352672410581	-0.61291564	2.2882185	-4.0588636	0.23971814	0.12258314	0.14056198
1352672410600	0.10896278	2.4108016	-3.3506055	0.2827584	0.16453381	0.24244219
1352672410620	1.0487667	2.3426998	-2.819412	0.33941907	0.17924377	0.36829418
1352672410640	1.8523673	2.383561	-2.3290794	0.39281082	0.19449855	0.4445682
1352672410661	2.3426998	2.7104492	-1.5799603	0.4238652	0.2310011	0.4767122
1352672410680	2.8466527	3.0100968	-0.47671217	0.44511294	0.27622062	0.5262903
1352672410700	3.336985	3.3233647	1.0623871	0.4554644	0.32470906	0.6276256
1352672410720	4.5219555	3.7047346	2.4789033	0.50231844	0.35848752	0.7518432
1352672410742	5.761407	3.990762	4.0861044	0.5666064	0.38028008	0.8700678
1352672410761	6.6331096	4.399372	5.597963	0.61400527	0.39662448	0.9359902
1352672410783	7.0689607	5.2574544	6.742072	0.62926006	0.4238652	0.9398039
1352672410803	7.2187843	6.006573	7.6137743	0.6238119	0.44238892	0.9169218
1352672410822	7.368608	6.5241466	8.281172	0.6134605	0.4423889	0.89458436
1352672410843	7.7363577	6.769313	8.676162	0.61945343	0.42876846	0.8924051
1352672410862	8.022385	6.8374147	8.5944395	0.6347082	0.4020726	0.87170225
1352672410882	7.8317	6.7148314	8.063246	0.635253	0.36720452	0.83955824
1352672410902	7.286886	6.6331096	6.891896	0.5976609	0.32688835	0.7218784
1352672410924	6.26536	6.7148314	5.039529	0.55788946	0.3050958	0.64778376
1352672410946	5.2302136	6.67397	3.1054392	0.4876085	0.28166878	0.5311935
1352672410965	4.671779	6.3198414	1.5527196	0.43530637	0.25115922	0.43748558
1352672410985	4.535576	5.6660647	0.9670447	0.39934868	0.20975336	0.39989337
1352672411005	4.5491962	4.5900574	0.87170225	0.35467398	0.15036863	0.37156308
1352672411025	4.508335	3.2007818	0.667397	0.32743323	0.06592249	0.3181713
1352672411045	3.4731886	2.669588	-0.58567494	0.2375389	0.035412904	0.22010483
1352672411066	1.7161638	2.506144	-2.7921712	0.12639686	0.019068489	0.088259846
1352672411087	0.44947147	2.4108016	-4.739881	0.042495534	0.004903326	-0.027240695
1352672411108	0.38136974	1.879608	-5.7750273	0.010896269	-0.021247735	-0.096976854
1352672411143	0.313268	1.253072	-5.6933055	-0.029419947	-0.0435851	-0.11495574
1352672411148	-0.53119355	1.0215261	-5.611583	-0.09534244	-0.054481383	-0.13130012
1352672411170	-1.4709976	1.2394516	-6.1291566	-0.1525479	-0.058839902	-0.1819678
1352672411191	-2.506144	1.6344417	-6.4424243	-0.21411186	-0.055026203	-0.23862848
1352672411214	-3.5140498	0.939804	-6.3198414	-0.2740414	-0.09534243	-0.29528913
1352672411232	-3.840938	-0.32688835	-6.891896	-0.33451575	-0.16126491	-0.37483191
1352672411253	-4.031623	-1.3075534	-8.417375	-0.3917212	-0.21193264	-0.50013906
1352672411273	-4.4810944	-1.3756552	-9.738548	-0.44456813	-0.2310011	-0.61346036
1352672411293	-5.1212506	-0.8580819	-9.970095	-0.4876085	-0.24462147	-0.66848654
1352672411313	-5.802268	-1.484618	-9.289077	-0.52084213	-0.29964766	-0.676114
1352672411333	-5.952092	-2.4516625	-9.479762	-0.532828	-0.3590324	-0.7104373
1352672411354	-5.8976107	-3.1871614	-11.086963	-0.5453587	-0.39825898	-0.7905249
1352672411376	-6.238119	-3.3097446	-12.966571	-0.5704202	-0.40588638	-0.86244035
1352672411395	-6.4424243	-2.8330324	-13.892755	-0.570965	-0.38191456	-0.87824
1352672411416	-6.742072	-2.7240696	-12.92571	-0.56115836	-0.37428722	-0.7927042
1352672411435	-6.8374147	-3.4187074	-11.808842	-0.52411103	-0.40534157	-0.67393476
1352672411459	-6.6331096	-4.235928	-13.947236	-0.47453293	-0.43639594	-0.6821069
1352672411479	-6.8374147	-4.5491962	-15.186687	-0.46036774	-0.4347615	-0.6695763
1352672411499	-6.851035	-4.276789	-15.377373	-0.45546448	-0.39771417	-0.6537767
1352672411519	-6.851035	-3.8273177	-14.137921	-0.4560093	-0.336695	-0.60038495
1352672411539	-6.5241466	-3.2825038	-12.094869	-0.4412993	-0.2593314	-0.5104906
1352672411560	-6.142777	-2.7513103	-10.514909	-0.38463864	-0.2168359	-0.39716938
1352672411580	-5.8567495	-2.192876	-9.302697	-0.30291656	-0.18796077	-0.26042107
1352672411601	-5.638824	-1.7978859	-8.676162	-0.24353182	-0.16834751	-0.15745124
1352672411621	-5.5434813	-1.4028958	-8.322033	-0.23699406	-0.13130015	-0.10188022
1352672411642	-5.5162406	-1.1577295	-8.104107	-0.23318034	-0.09643206	-0.096432075
1352672411661	-5.597963	-0.92618364	-7.954283	-0.20267078	-0.077908404	-0.093708016
1352672411682	-5.4617596	-0.7354988	-7.3958488	-0.15963048	-0.078998014	-0.050667707
1352672411702	-5.2165933	-0.6401563	-7.205164	-0.108417965	-0.09098391	-0.030509567
1352672411722	-4.9578066	-0.6537767	-7.177923	-0.057750273	-0.06374324	-0.03432327
1352672411742	-4.807983	-0.626536	-7.3549876	-0.038681794	-0.011985917	-0.018523693
1352672411764	-4.807983	-0.6537767	-7.600154	-0.031054402	0.026151072	0.032688826
1352672411784	-4.7943625	-0.54481393	-7.5456724	-0.012530727	0.03323365	0.08771504
1352672411817	-4.767122	-0.54481393	-7.273266	0.014165154	0.012530715	0.10787316
1352672411824	-4.5219555	-0.6537767	-7.205164	0.0512125	0.03323365	0.083356515
1352672411845	-4.344891	-0.7082581	-7.4911914	0.06428804	0.06973617	0.07954283
1352672411866	-4.467474	-0.58567494	-7.8998017	0.05720547	0.10405946	0.12748644
1352672411888	-4.767122	-0.46309182	-8.117727	0.058839895	0.11386612	0.19395374
1352672411910	-4.930566	-0.35412905	-8.104107	0.06047434	0.09915612	0.23154591
1352672411929	-4.8897047	-0.3949901	-7.954283	0.0740947	0.09316318	0.19885705
1352672411949	-4.8488436	-0.40861043	-7.763598	0.079542845	0.12040387	0.16180974
1352672411969	-4.658159	-0.46309182	-7.9679036	0.07899803	0.15091345	0.2391733
1352672411990	-4.6445384	-0.47671217	-8.390134	0.08771505	0.16289936	0.27186215
1352672412010	-4.739881	-0.4903325	-8.539958	0.08444616	0.15145826	0.2734966
1352672412030	-4.767122	-0.54481393	-8.267551	0.08335653	0.13130015	0.2348148
1352672412051	-4.7126403	-0.5720546	-7.913422	0.07246025	0.108417965	0.16725786
1352672412071	-4.5628166	-0.6401563	-7.7908387	0.06319842	0.084446155	0.108962804
1352672412091	-4.4538536	-0.7082581	-7.8998017	0.056115836	0.059384715	0.056115817
1352672412112	-4.6036777	-0.6810174	-8.104107	0.04140585	0.04467474	0.022882195
1352672412132	-4.767122	-0.7354988	-8.267551	0.031054383	0.02669588	0.0021792604
1352672412152	-4.903325	-0.7354988	-8.21307	0.02451662	0.016889226	-0.0043585207
1352672412172	-4.9578066	-0.7354988	-8.19945	0.02560625	0.0076273954	-0.009806652
1352672412192	-4.903325	-0.7627395	-8.281172	0.022337379	-0.0010896277	-0.035412923
1352672412213	-4.8760843	-0.7763598	-8.281172	0.013620358	-0.005448139	-0.043040313
1352672412233	-4.903325	-0.6946377	-8.21307	0.0021792604	-0.0016344404	-0.041405868
1352672412253	-4.767122	-0.7082581	-8.294792	0.0016344452	-0.0032688833	-0.037592184
1352672412273	-4.767122	-0.7491191	-8.417375	0.0016344452	-0.0038136959	-0.032688826
1352672412294	-4.780742	-0.6401563	-8.362893	5.448151E-4	-0.0038136959	-0.032688826
1352672412316	-4.8216033	-0.54481393	-8.322033	-0.0021792604	0.0	-0.041950684
1352672412334	-4.930566	-0.3949901	-8.430995	-0.016344413	0.010351465	-0.04903324
1352672412355	-5.039529	-0.3949901	-8.539958	-0.027785512	0.01253072	-0.041950665
1352672412375	-5.271075	-0.313268	-8.444615	-0.032144032	0.010896278	-0.021792546
1352672412396	-5.2574544	-0.27240697	-8.471856	-0.019613303	0.007627394	-0.014165154
1352672412416	-5.0803895	-0.2860273	-8.417375	-0.0059929467	0.0027240694	-0.012530709
1352672412435	-5.053149	-0.32688835	-8.185829	-0.0065377806	0.0027240694	-0.009261837
1352672412456	-4.930566	-0.35412905	-8.281172	-0.0032688903	0.0021792555	-0.020702953
1352672412478	-4.739881	-0.32688835	-8.349273	-0.0032688903	0.005448139	-0.015254765
1352672412497	-4.69902	-0.29964766	-8.104107	-0.0021792604	0.00708258	0.011441078
1352672412517	-4.535576	-0.3405087	-7.8589406	0.008172207	0.0059929527	0.027240695
1352672412537	-4.5219555	-0.38136974	-7.8861814	0.009806652	0.0065377676	0.015254803
1352672412557	-4.767122	-0.17706452	-7.995144	-0.0021792604	0.015799604	-0.0032688712
1352672412630	-5.47538	0.40861043	-8.008764	-0.037900094	0.04737512	0.004145332
1352672412650	-5.053149	0.44947147	-7.804459	-0.0124359755	0.051520444	0.020134449
1352672412670	-5.0259085	0.44947147	-7.804459	-0.0053297128	0.051520444	0.017765688
1352672412690	-4.9850473	0.6401563	-7.7772183	-0.0011843806	0.059811093	0.018357879
1352672412712	-4.9850473	0.7082581	-7.9679036	-0.0035531416	0.06395641	0.013620356
1352672412734	-4.944186	0.8036005	-7.9679036	-0.0029609515	0.06869392	0.013620356
1352672412752	-4.9986677	0.87170225	-8.008764	-0.004145332	0.06810174	0.008882854
1352672412772	-4.9986677	0.87170225	-8.117727	-0.010067214	0.06869393	0.0076984735
1352672412793	-5.053149	0.89894295	-8.335652	-0.0124359755	0.07165487	0.0035531416
1352672412813	-5.09401	0.92618364	-8.362893	-0.013620335	0.06810174	0.0
1352672412833	-5.0803895	0.89894295	-8.322033	-0.011251574	0.062772036	0.0
1352672412853	-5.039529	0.939804	-8.308413	-0.0047375225	0.058034535	0.0053296713
